sex_s,race_s,race_c,edu_s,edu_c,multiplier,log,sides_alloc
male,nh_nhpi,nh_nhpi,some_college,bachelors,0.8742,-0.13447,14.9
male,nh_nhpi,nh_nhpi,some_college,graduate,0.9368,-0.06524,4.8
male,nh_nhpi,nh_nhpi,bachelors,hs_or_less,0.9464,-0.05509,9.2
male,nh_nhpi,nh_nhpi,bachelors,some_college,0.9182,-0.08531,12.9
male,nh_nhpi,nh_nhpi,bachelors,bachelors,0.9328,-0.06955,14.7
male,nh_nhpi,nh_nhpi,bachelors,graduate,0.9042,-0.10074,3.1
male,nh_nhpi,nh_nhpi,graduate,hs_or_less,1.068,0.06583,5.9
male,nh_nhpi,nh_nhpi,graduate,some_college,0.9735,-0.02682,3.5
male,nh_nhpi,nh_nhpi,graduate,bachelors,0.9183,-0.08526,1.6
male,nh_nhpi,nh_nhpi,graduate,graduate,1.0226,0.02236,7.0
male,nh_nhpi,nh_twoplus,hs_or_less,hs_or_less,0.9417,-0.06006,15.5
male,nh_nhpi,nh_twoplus,hs_or_less,some_college,1.0291,0.02864,19.3
male,nh_nhpi,nh_twoplus,hs_or_less,bachelors,1.0457,0.04464,9.8
male,nh_nhpi,nh_twoplus,hs_or_less,graduate,1.0285,0.02809,4.0
male,nh_nhpi,nh_twoplus,some_college,hs_or_less,0.963,-0.03768,3.3
male,nh_nhpi,nh_twoplus,some_college,some_college,1.0724,0.06988,16.8
male,nh_nhpi,nh_twoplus,some_college,bachelors,1.0273,0.02697,8.3
male,nh_nhpi,nh_twoplus,some_college,graduate,0.9692,-0.03127,1.5
male,nh_nhpi,nh_twoplus,bachelors,hs_or_less,1.0089,0.00888,1.6
male,nh_nhpi,nh_twoplus,bachelors,some_college,1.0213,0.02105,3.8
male,nh_nhpi,nh_twoplus,bachelors,bachelors,1.0012,0.00123,5.8
male,nh_nhpi,nh_twoplus,bachelors,graduate,0.9587,-0.04217,1.0
male,nh_nhpi,nh_twoplus,graduate,hs_or_less,0.9921,-0.00791,0.0
male,nh_nhpi,nh_twoplus,graduate,some_college,0.9932,-0.00679,0.5
male,nh_nhpi,nh_twoplus,graduate,bachelors,0.9636,-0.0371,0.1
male,nh_nhpi,nh_twoplus,graduate,graduate,0.9936,-0.00639,1.8
male,nh_nhpi,nh_other,hs_or_less,hs_or_less,0.9917,-0.00832,0.1
male,nh_nhpi,nh_other,hs_or_less,some_college,0.9924,-0.00767,0.0
male,nh_nhpi,nh_other,hs_or_less,bachelors,0.9963,-0.00368,0.0
male,nh_nhpi,nh_other,hs_or_less,graduate,1.0017,0.00171,0.1
male,nh_nhpi,nh_other,some_college,hs_or_less,0.9975,-0.00253,0.0
male,nh_nhpi,nh_other,some_college,some_college,0.9942,-0.00577,0.0
male,nh_nhpi,nh_other,some_college,bachelors,0.9966,-0.0034,0.0
male,nh_nhpi,nh_other,some_college,graduate,0.9985,-0.00149,0.0
male,nh_nhpi,nh_other,bachelors,hs_or_less,0.9994,-0.00064,0.0
male,nh_nhpi,nh_other,bachelors,some_college,0.9987,-0.00129,0.0
male,nh_nhpi,nh_other,bachelors,bachelors,1.0299,0.02946,1.2
male,nh_nhpi,nh_other,bachelors,graduate,1.0042,0.00421,0.2
male,nh_nhpi,nh_other,graduate,hs_or_less,0.9998,-0.00017,0.0
male,nh_nhpi,nh_other,graduate,some_college,0.9997,-0.00034,0.0
male,nh_nhpi,nh_other,graduate,bachelors,0.9992,-0.0008,0.0
male,nh_nhpi,nh_other,graduate,graduate,1.0007,0.00072,0.1
male,nh_twoplus,hispanic,hs_or_less,hs_or_less,0.5569,-0.58543,406.5
male,nh_twoplus,hispanic,hs_or_less,some_college,0.963,-0.03771,362.3
male,nh_twoplus,hispanic,hs_or_less,bachelors,0.9979,-0.00209,121.0
male,nh_twoplus,hispanic,hs_or_less,graduate,1.3295,0.28481,58.3
male,nh_twoplus,hispanic,some_college,hs_or_less,0.766,-0.26654,288.5
male,nh_twoplus,hispanic,some_college,some_college,1.0099,0.0099,553.1
male,nh_twoplus,hispanic,some_college,bachelors,1.1008,0.09607,235.0
male,nh_twoplus,hispanic,some_college,graduate,1.2473,0.22098,89.2
male,nh_twoplus,hispanic,bachelors,hs_or_less,0.8029,-0.21949,119.8
male,nh_twoplus,hispanic,bachelors,some_college,1.0437,0.04275,219.5
male,nh_twoplus,hispanic,bachelors,bachelors,1.2059,0.18725,378.0
male,nh_twoplus,hispanic,bachelors,graduate,1.3017,0.26364,159.1
male,nh_twoplus,hispanic,graduate,hs_or_less,0.7601,-0.27428,31.3
male,nh_twoplus,hispanic,graduate,some_college,0.9366,-0.06554,59.4
male,nh_twoplus,hispanic,graduate,bachelors,1.1393,0.13042,130.2
male,nh_twoplus,hispanic,graduate,graduate,1.239,0.21431,148.3
male,nh_twoplus,nh_white,hs_or_less,hs_or_less,1.054,0.05257,1487.8
male,nh_twoplus,nh_white,hs_or_less,some_college,1.0735,0.07092,1314.4
male,nh_twoplus,nh_white,hs_or_less,bachelors,0.8901,-0.11645,586.8
male,nh_twoplus,nh_white,hs_or_less,graduate,0.8249,-0.19248,204.1
male,nh_twoplus,nh_white,some_college,hs_or_less,1.1334,0.12523,799.0
male,nh_twoplus,nh_white,some_college,some_college,0.9898,-0.01025,1711.7
male,nh_twoplus,nh_white,some_college,bachelors,1.0659,0.06378,1211.5
male,nh_twoplus,nh_white,some_college,graduate,1.1097,0.10407,514.0
male,nh_twoplus,nh_white,bachelors,hs_or_less,0.9883,-0.0118,276.9
male,nh_twoplus,nh_white,bachelors,some_college,1.0437,0.0428,663.2
male,nh_twoplus,nh_white,bachelors,bachelors,1.0971,0.09267,1789.7
male,nh_twoplus,nh_white,bachelors,graduate,1.073,0.07042,858.6
male,nh_twoplus,nh_white,graduate,hs_or_less,0.9149,-0.08891,85.1
male,nh_twoplus,nh_white,graduate,some_college,0.841,-0.17313,172.2
male,nh_twoplus,nh_white,graduate,bachelors,1.0316,0.03111,611.9
male,nh_twoplus,nh_white,graduate,graduate,0.9369,-0.0652,747.2
male,nh_twoplus,nh_black,hs_or_less,hs_or_less,0.8779,-0.13022,171.0
male,nh_twoplus,nh_black,hs_or_less,some_college,1.1585,0.14711,175.0
male,nh_twoplus,nh_black,hs_or_less,bachelors,1.3567,0.30504,70.5
male,nh_twoplus,nh_black,hs_or_less,graduate,1.2888,0.25374,35.6
male,nh_twoplus,nh_black,some_college,hs_or_less,1.0076,0.00762,102.5
male,nh_twoplus,nh_black,some_college,some_college,0.9242,-0.07878,192.1
male,nh_twoplus,nh_black,some_college,bachelors,1.1436,0.13418,90.0
male,nh_twoplus,nh_black,some_college,graduate,1.2231,0.20138,51.5
male,nh_twoplus,nh_black,bachelors,hs_or_less,0.7865,-0.24022,23.4
male,nh_twoplus,nh_black,bachelors,some_college,0.9037,-0.10131,67.5
male,nh_twoplus,nh_black,bachelors,bachelors,0.9015,-0.10368,91.4
male,nh_twoplus,nh_black,bachelors,graduate,1.0722,0.06971,68.5
male,nh_twoplus,nh_black,graduate,hs_or_less,1.0007,0.00071,14.5
male,nh_twoplus,nh_black,graduate,some_college,0.9203,-0.08302,22.0
male,nh_twoplus,nh_black,graduate,bachelors,0.8474,-0.1656,27.8
male,nh_twoplus,nh_black,graduate,graduate,0.805,-0.21694,43.0
male,nh_twoplus,nh_asian,hs_or_less,hs_or_less,0.9787,-0.02149,117.2
male,nh_twoplus,nh_asian,hs_or_less,some_college,0.8617,-0.14889,78.7
male,nh_twoplus,nh_asian,hs_or_less,bachelors,0.7688,-0.26294,67.7
male,nh_twoplus,nh_asian,hs_or_less,graduate,0.6661,-0.40638,16.5
male,nh_twoplus,nh_asian,some_college,hs_or_less,0.9039,-0.10099,49.5
male,nh_twoplus,nh_asian,some_college,some_college,1.0661,0.06397,150.8
male,nh_twoplus,nh_asian,some_college,bachelors,0.8932,-0.1129,151.4
male,nh_twoplus,nh_asian,some_college,graduate,0.7332,-0.31037,53.3
male,nh_twoplus,nh_asian,bachelors,hs_or_less,1.1428,0.1335,31.6
male,nh_twoplus,nh_asian,bachelors,some_college,1.1045,0.09943,60.9
male,nh_twoplus,nh_asian,bachelors,bachelors,1.2737,0.24191,333.4
male,nh_twoplus,nh_asian,bachelors,graduate,0.9825,-0.01769,158.2
male,nh_twoplus,nh_asian,graduate,hs_or_less,1.0985,0.09394,12.4
male,nh_twoplus,nh_asian,graduate,some_college,1.1588,0.14735,24.2
male,nh_twoplus,nh_asian,graduate,bachelors,1.4516,0.3727,143.5
male,nh_twoplus,nh_asian,graduate,graduate,1.2569,0.22866,199.7
male,nh_twoplus,nh_aian,hs_or_less,hs_or_less,1.0339,0.03338,24.8
male,nh_twoplus,nh_aian,hs_or_less,some_college,1.0791,0.07612,19.2
male,nh_twoplus,nh_aian,hs_or_less,bachelors,1.1308,0.12297,8.2
male,nh_twoplus,nh_aian,hs_or_less,graduate,1.0057,0.00564,1.2
male,nh_twoplus,nh_aian,some_college,hs_or_less,0.9427,-0.05898,8.6
male,nh_twoplus,nh_aian,some_college,some_college,1.0116,0.01151,22.4
male,nh_twoplus,nh_aian,some_college,bachelors,1.1325,0.1244,10.6
male,nh_twoplus,nh_aian,some_college,graduate,1.0207,0.02052,2.5
male,nh_twoplus,nh_aian,bachelors,hs_or_less,0.9846,-0.01555,4.1
male,nh_twoplus,nh_aian,bachelors,some_college,0.9856,-0.01452,7.4
male,nh_twoplus,nh_aian,bachelors,bachelors,0.9054,-0.09938,2.8
male,nh_twoplus,nh_aian,bachelors,graduate,0.9496,-0.05169,0.7
male,nh_twoplus,nh_aian,graduate,hs_or_less,0.9611,-0.03972,0.0
male,nh_twoplus,nh_aian,graduate,some_college,0.9696,-0.03086,1.5
male,nh_twoplus,nh_aian,graduate,bachelors,0.9676,-0.03291,1.4
male,nh_twoplus,nh_aian,graduate,graduate,0.9503,-0.05095,0.9
male,nh_twoplus,nh_nhpi,hs_or_less,hs_or_less,1.1781,0.16388,19.8
male,nh_twoplus,nh_nhpi,hs_or_less,some_college,0.9938,-0.00623,6.3
male,nh_twoplus,nh_nhpi,hs_or_less,bachelors,0.986,-0.01413,1.0
male,nh_twoplus,nh_nhpi,hs_or_less,graduate,0.9883,-0.01173,0.0
male,nh_twoplus,nh_nhpi,some_college,hs_or_less,1.0522,0.05089,8.1
male,nh_twoplus,nh_nhpi,some_college,some_college,0.969,-0.03147,8.0
male,nh_twoplus,nh_nhpi,some_college,bachelors,1.025,0.02468,3.7
male,nh_twoplus,nh_nhpi,some_college,graduate,0.9892,-0.01083,0.5
male,nh_twoplus,nh_nhpi,bachelors,hs_or_less,0.9516,-0.04962,0.4
male,nh_twoplus,nh_nhpi,bachelors,some_college,1.0108,0.01077,4.1
male,nh_twoplus,nh_nhpi,bachelors,bachelors,0.9458,-0.05572,1.5
male,nh_twoplus,nh_nhpi,bachelors,graduate,0.9903,-0.00975,1.2
male,nh_twoplus,nh_nhpi,graduate,hs_or_less,0.9837,-0.01644,0.2
male,nh_twoplus,nh_nhpi,graduate,some_college,1.0018,0.00185,1.3
male,nh_twoplus,nh_nhpi,graduate,bachelors,0.9923,-0.00775,1.1
male,nh_twoplus,nh_nhpi,graduate,graduate,0.9623,-0.03839,0.0
male,nh_twoplus,nh_twoplus,hs_or_less,hs_or_less,1.4977,0.40395,1340.6
male,nh_twoplus,nh_twoplus,hs_or_less,some_college,1.0372,0.03654,854.8
male,nh_twoplus,nh_twoplus,hs_or_less,bachelors,1.0355,0.03491,372.8
male,nh_twoplus,nh_twoplus,hs_or_less,graduate,0.9873,-0.01277,129.6
male,nh_twoplus,nh_twoplus,some_college,hs_or_less,1.049,0.04785,470.1
male,nh_twoplus,nh_twoplus,some_college,some_college,0.8583,-0.15283,1014.2
male,nh_twoplus,nh_twoplus,some_college,bachelors,0.8658,-0.14414,531.8
male,nh_twoplus,nh_twoplus,some_college,graduate,0.9182,-0.08536,216.7
male,nh_twoplus,nh_twoplus,bachelors,hs_or_less,1.0845,0.08109,202.7
male,nh_twoplus,nh_twoplus,bachelors,some_college,0.8435,-0.17023,372.2
male,nh_twoplus,nh_twoplus,bachelors,bachelors,0.9342,-0.06806,845.3
male,nh_twoplus,nh_twoplus,bachelors,graduate,1.0193,0.0191,433.0
male,nh_twoplus,nh_twoplus,graduate,hs_or_less,1.0112,0.01114,60.9
male,nh_twoplus,nh_twoplus,graduate,some_college,0.9071,-0.09755,129.2
male,nh_twoplus,nh_twoplus,graduate,bachelors,0.9315,-0.071,298.3
male,nh_twoplus,nh_twoplus,graduate,graduate,1.1767,0.16275,499.2
male,nh_twoplus,nh_other,hs_or_less,hs_or_less,0.963,-0.03771,9.6
male,nh_twoplus,nh_other,hs_or_less,some_college,1.042,0.04119,10.8
male,nh_twoplus,nh_other,hs_or_less,bachelors,0.9667,-0.03385,2.8
male,nh_twoplus,nh_other,hs_or_less,graduate,0.977,-0.02325,0.8
male,nh_twoplus,nh_other,some_college,hs_or_less,1.0273,0.02689,7.0
male,nh_twoplus,nh_other,some_college,some_college,1.1017,0.09682,17.8
male,nh_twoplus,nh_other,some_college,bachelors,0.914,-0.08989,3.2
male,nh_twoplus,nh_other,some_college,graduate,1.024,0.02376,4.1
male,nh_twoplus,nh_other,bachelors,hs_or_less,1.0931,0.08903,6.0
male,nh_twoplus,nh_other,bachelors,some_college,0.9481,-0.05335,2.5
male,nh_twoplus,nh_other,bachelors,bachelors,0.9407,-0.06115,7.4
male,nh_twoplus,nh_other,bachelors,graduate,0.9031,-0.10193,1.0
male,nh_twoplus,nh_other,graduate,hs_or_less,0.9887,-0.01133,0.4
male,nh_twoplus,nh_other,graduate,some_college,1.1917,0.17536,8.7
male,nh_twoplus,nh_other,graduate,bachelors,0.9462,-0.05533,1.6
male,nh_twoplus,nh_other,graduate,graduate,1.0149,0.01475,6.1
male,nh_other,hispanic,hs_or_less,hs_or_less,0.7922,-0.23295,97.3
male,nh_other,hispanic,hs_or_less,some_college,0.9693,-0.03114,59.8
male,nh_other,hispanic,hs_or_less,bachelors,1.3068,0.26759,37.2
male,nh_other,hispanic,hs_or_less,graduate,0.9991,-0.00087,6.3
male,nh_other,hispanic,some_college,hs_or_less,0.9577,-0.04323,48.6
male,nh_other,hispanic,some_college,some_college,0.9343,-0.06791,62.3
male,nh_other,hispanic,some_college,bachelors,1.0465,0.04549,29.5
male,nh_other,hispanic,some_college,graduate,1.0401,0.03933,10.7
male,nh_other,hispanic,bachelors,hs_or_less,1.1126,0.10672,31.0
male,nh_other,hispanic,bachelors,some_college,1.006,0.00601,30.1
male,nh_other,hispanic,bachelors,bachelors,0.9085,-0.096,36.1
male,nh_other,hispanic,bachelors,graduate,1.0153,0.01518,18.4
male,nh_other,hispanic,graduate,hs_or_less,1.1623,0.15037,19.2
male,nh_other,hispanic,graduate,some_college,0.9994,-0.00064,13.6
male,nh_other,hispanic,graduate,bachelors,0.9779,-0.02238,21.4
male,nh_other,hispanic,graduate,graduate,0.873,-0.13581,15.6
male,nh_other,nh_white,hs_or_less,hs_or_less,1.0133,0.01317,59.5
male,nh_other,nh_white,hs_or_less,some_college,1.0052,0.00518,50.2
male,nh_other,nh_white,hs_or_less,bachelors,0.825,-0.19239,14.8
male,nh_other,nh_white,hs_or_less,graduate,1.0188,0.01866,11.9
male,nh_other,nh_white,some_college,hs_or_less,1.0926,0.08856,27.7
male,nh_other,nh_white,some_college,some_college,0.979,-0.02125,52.2
male,nh_other,nh_white,some_college,bachelors,1.1857,0.17033,47.3
male,nh_other,nh_white,some_college,graduate,1.1093,0.10377,20.6
male,nh_other,nh_white,bachelors,hs_or_less,1.0524,0.05111,12.6
male,nh_other,nh_white,bachelors,some_college,0.9673,-0.03325,20.5
male,nh_other,nh_white,bachelors,bachelors,0.9392,-0.06271,49.9
male,nh_other,nh_white,bachelors,graduate,0.9681,-0.03238,27.2
male,nh_other,nh_white,graduate,hs_or_less,0.9533,-0.04785,2.7
male,nh_other,nh_white,graduate,some_college,0.9864,-0.01373,9.8
male,nh_other,nh_white,graduate,bachelors,0.9791,-0.02111,27.6
male,nh_other,nh_white,graduate,graduate,0.9742,-0.02618,37.9
male,nh_other,nh_black,hs_or_less,hs_or_less,0.7714,-0.25957,4.2
male,nh_other,nh_black,hs_or_less,some_college,1.2763,0.24397,26.5
male,nh_other,nh_black,hs_or_less,bachelors,1.2583,0.22979,13.9
male,nh_other,nh_black,hs_or_less,graduate,1.0469,0.04585,3.8
male,nh_other,nh_black,some_college,hs_or_less,0.9817,-0.01845,6.3
male,nh_other,nh_black,some_college,some_college,1.0477,0.04664,17.3
male,nh_other,nh_black,some_college,bachelors,0.9661,-0.03444,3.6
male,nh_other,nh_black,some_college,graduate,1.0518,0.05053,4.7
male,nh_other,nh_black,bachelors,hs_or_less,1.0254,0.02505,4.4
male,nh_other,nh_black,bachelors,some_college,0.9379,-0.06412,3.4
male,nh_other,nh_black,bachelors,bachelors,0.8799,-0.12789,2.3
male,nh_other,nh_black,bachelors,graduate,0.9274,-0.07533,1.9
male,nh_other,nh_black,graduate,hs_or_less,0.9611,-0.03969,0.0
male,nh_other,nh_black,graduate,some_college,1.0794,0.07637,6.2
male,nh_other,nh_black,graduate,bachelors,0.9141,-0.0898,0.6
male,nh_other,nh_black,graduate,graduate,0.9911,-0.00891,6.6
male,nh_other,nh_asian,hs_or_less,hs_or_less,0.9154,-0.0884,3.6
male,nh_other,nh_asian,hs_or_less,some_college,0.9403,-0.06154,3.1
male,nh_other,nh_asian,hs_or_less,bachelors,1.0405,0.03973,8.0
male,nh_other,nh_asian,hs_or_less,graduate,1.021,0.02078,3.9
male,nh_other,nh_asian,some_college,hs_or_less,0.9908,-0.00925,2.6
male,nh_other,nh_asian,some_college,some_college,1.0818,0.07867,9.9
male,nh_other,nh_asian,some_college,bachelors,0.8962,-0.10957,2.9
male,nh_other,nh_asian,some_college,graduate,1.045,0.04402,6.1
male,nh_other,nh_asian,bachelors,hs_or_less,0.9908,-0.00928,0.9
male,nh_other,nh_asian,bachelors,some_college,1.0402,0.03937,4.3
male,nh_other,nh_asian,bachelors,bachelors,1.0494,0.04819,15.5
male,nh_other,nh_asian,bachelors,graduate,0.9837,-0.01645,7.8
male,nh_other,nh_asian,graduate,hs_or_less,1.1103,0.10467,4.7
male,nh_other,nh_asian,graduate,some_college,0.998,-0.00202,1.1
male,nh_other,nh_asian,graduate,bachelors,0.9367,-0.06544,3.7
male,nh_other,nh_asian,graduate,graduate,0.9866,-0.01347,10.9
male,nh_other,nh_aian,hs_or_less,hs_or_less,1.0038,0.00382,1.2
male,nh_other,nh_aian,hs_or_less,some_college,0.9913,-0.00874,0.4
male,nh_other,nh_aian,hs_or_less,bachelors,1.007,0.007,0.4
male,nh_other,nh_aian,hs_or_less,graduate,0.9987,-0.00127,0.0
male,nh_other,nh_aian,some_college,hs_or_less,1.0023,0.00233,0.5
male,nh_other,nh_aian,some_college,some_college,0.9949,-0.00511,0.6
male,nh_other,nh_aian,some_college,bachelors,0.9952,-0.00483,0.0
male,nh_other,nh_aian,some_college,graduate,1.0403,0.03955,1.6
male,nh_other,nh_aian,bachelors,hs_or_less,0.9959,-0.00411,0.0
male,nh_other,nh_aian,bachelors,some_college,0.9915,-0.00855,0.0
male,nh_other,nh_aian,bachelors,bachelors,0.993,-0.00705,0.0
male,nh_other,nh_aian,bachelors,graduate,0.9989,-0.00113,0.1
male,nh_other,nh_aian,graduate,hs_or_less,0.9979,-0.0021,0.0
male,nh_other,nh_aian,graduate,some_college,0.9983,-0.00168,0.1
male,nh_other,nh_aian,graduate,bachelors,0.9959,-0.00408,0.0
male,nh_other,nh_aian,graduate,graduate,0.996,-0.00404,0.0
male,nh_other,nh_nhpi,hs_or_less,hs_or_less,0.9946,-0.00545,0.1
male,nh_other,nh_nhpi,hs_or_less,some_college,1.0189,0.01873,0.9
male,nh_other,nh_nhpi,hs_or_less,bachelors,0.999,-0.00103,0.0
male,nh_other,nh_nhpi,hs_or_less,graduate,0.9997,-0.00034,0.0
male,nh_other,nh_nhpi,some_college,hs_or_less,0.9971,-0.00292,0.0
male,nh_other,nh_nhpi,some_college,some_college,1.0004,0.00038,0.2
male,nh_other,nh_nhpi,some_college,bachelors,0.9987,-0.00133,0.0
male,nh_other,nh_nhpi,some_college,graduate,0.9995,-0.00047,0.0
male,nh_other,nh_nhpi,bachelors,hs_or_less,1.0007,0.00066,0.1
male,nh_other,nh_nhpi,bachelors,some_college,0.9981,-0.00193,0.0
male,nh_other,nh_nhpi,bachelors,bachelors,0.9978,-0.00216,0.0
male,nh_other,nh_nhpi,bachelors,graduate,0.9999,-0.00012,0.0
male,nh_other,nh_nhpi,graduate,hs_or_less,0.9993,-0.00066,0.0
male,nh_other,nh_nhpi,graduate,some_college,0.9991,-0.00095,0.0
male,nh_other,nh_nhpi,graduate,bachelors,0.9989,-0.00115,0.0
male,nh_other,nh_nhpi,graduate,graduate,0.9987,-0.00125,0.0
male,nh_other,nh_twoplus,hs_or_less,hs_or_less,1.0946,0.09035,19.9
male,nh_other,nh_twoplus,hs_or_less,some_college,0.995,-0.00504,13.8
male,nh_other,nh_twoplus,hs_or_less,bachelors,0.9409,-0.06094,3.4
male,nh_other,nh_twoplus,hs_or_less,graduate,0.9971,-0.00289,2.3
male,nh_other,nh_twoplus,some_college,hs_or_less,1.0351,0.03447,7.3
male,nh_other,nh_twoplus,some_college,some_college,0.9677,-0.03288,13.7
male,nh_other,nh_twoplus,some_college,bachelors,0.9038,-0.1012,3.2
male,nh_other,nh_twoplus,some_college,graduate,1.0118,0.01173,3.8
male,nh_other,nh_twoplus,bachelors,hs_or_less,0.9587,-0.04213,1.0
male,nh_other,nh_twoplus,bachelors,some_college,0.9463,-0.05525,4.1
male,nh_other,nh_twoplus,bachelors,bachelors,0.9806,-0.01959,12.0
male,nh_other,nh_twoplus,bachelors,graduate,0.9958,-0.00419,6.4
male,nh_other,nh_twoplus,graduate,hs_or_less,0.9892,-0.0109,0.8
male,nh_other,nh_twoplus,graduate,some_college,1.2038,0.18552,10.8
male,nh_other,nh_twoplus,graduate,bachelors,1.07,0.06769,9.8
male,nh_other,nh_twoplus,graduate,graduate,0.9467,-0.05476,6.3
male,nh_other,nh_other,hs_or_less,hs_or_less,1.2535,0.22597,353.3
male,nh_other,nh_other,hs_or_less,some_college,0.8263,-0.19077,166.2
male,nh_other,nh_other,hs_or_less,bachelors,0.9345,-0.06775,92.3
male,nh_other,nh_other,hs_or_less,graduate,0.9794,-0.02086,42.2
male,nh_other,nh_other,some_college,hs_or_less,1.0262,0.02585,110.7
male,nh_other,nh_other,some_college,some_college,0.9339,-0.06843,214.1
male,nh_other,nh_other,some_college,bachelors,0.8521,-0.16004,105.7
male,nh_other,nh_other,some_college,graduate,0.9046,-0.10023,50.4
male,nh_other,nh_other,bachelors,hs_or_less,1.6902,0.52486,103.3
male,nh_other,nh_other,bachelors,some_college,0.862,-0.14846,78.6
male,nh_other,nh_other,bachelors,bachelors,1.0792,0.07625,232.3
male,nh_other,nh_other,bachelors,graduate,0.9219,-0.08137,105.4
male,nh_other,nh_other,graduate,hs_or_less,1.2256,0.20343,36.4
male,nh_other,nh_other,graduate,some_college,0.8537,-0.15817,33.1
male,nh_other,nh_other,graduate,bachelors,0.9924,-0.00759,111.0
male,nh_other,nh_other,graduate,graduate,0.9477,-0.0537,150.0
female,hispanic,hispanic,hs_or_less,hs_or_less,1.7258,0.54571,46104.0
female,hispanic,hispanic,hs_or_less,some_college,1.0509,0.04967,7758.5
female,hispanic,hispanic,hs_or_less,bachelors,1.1159,0.10966,2413.2
female,hispanic,hispanic,hs_or_less,graduate,1.1717,0.15849,802.0
female,hispanic,hispanic,some_college,hs_or_less,0.91,-0.09433,13757.0
female,hispanic,hispanic,some_college,some_college,0.8804,-0.12734,10941.9
female,hispanic,hispanic,some_college,bachelors,0.7959,-0.22833,2622.6
female,hispanic,hispanic,some_college,graduate,0.8602,-0.15061,812.7
female,hispanic,hispanic,bachelors,hs_or_less,0.8883,-0.11843,4754.7
female,hispanic,hispanic,bachelors,some_college,0.8033,-0.21901,4199.2
female,hispanic,hispanic,bachelors,bachelors,0.8475,-0.16551,4607.0
female,hispanic,hispanic,bachelors,graduate,0.7572,-0.27818,1302.3
female,hispanic,hispanic,graduate,hs_or_less,0.7607,-0.27351,1409.9
female,hispanic,hispanic,graduate,some_college,0.8288,-0.18773,1510.8
female,hispanic,hispanic,graduate,bachelors,0.6825,-0.38198,1610.3
female,hispanic,hispanic,graduate,graduate,0.8015,-0.2213,1644.8
female,hispanic,nh_white,hs_or_less,hs_or_less,0.5933,-0.52211,3273.8
female,hispanic,nh_white,hs_or_less,some_college,0.7695,-0.26203,2128.2
female,hispanic,nh_white,hs_or_less,bachelors,0.6989,-0.3582,941.0
female,hispanic,nh_white,hs_or_less,graduate,0.7797,-0.24886,358.4
female,hispanic,nh_white,some_college,hs_or_less,0.8795,-0.12842,2609.9
female,hispanic,nh_white,some_college,some_college,0.9401,-0.06175,4065.8
female,hispanic,nh_white,some_college,bachelors,1.0268,0.02649,2047.7
female,hispanic,nh_white,some_college,graduate,1.0718,0.0693,676.1
female,hispanic,nh_white,bachelors,hs_or_less,1.1257,0.11844,1155.4
female,hispanic,nh_white,bachelors,some_college,1.2641,0.23438,2265.9
female,hispanic,nh_white,bachelors,bachelors,1.25,0.22315,4028.4
female,hispanic,nh_white,bachelors,graduate,1.2349,0.21102,1386.9
female,hispanic,nh_white,graduate,hs_or_less,1.1049,0.09975,403.4
female,hispanic,nh_white,graduate,some_college,1.3083,0.2687,873.9
female,hispanic,nh_white,graduate,bachelors,1.2579,0.22947,1811.0
female,hispanic,nh_white,graduate,graduate,1.1898,0.1738,1612.5
female,hispanic,nh_black,hs_or_less,hs_or_less,0.7314,-0.31273,908.0
female,hispanic,nh_black,hs_or_less,some_college,0.9975,-0.00253,498.5
female,hispanic,nh_black,hs_or_less,bachelors,1.1006,0.09589,149.3
female,hispanic,nh_black,hs_or_less,graduate,1.1978,0.18052,64.0
female,hispanic,nh_black,some_college,hs_or_less,0.9631,-0.0376,662.5
female,hispanic,nh_black,some_college,some_college,1.1207,0.114,899.0
female,hispanic,nh_black,some_college,bachelors,1.1596,0.14807,232.4
female,hispanic,nh_black,some_college,graduate,1.2045,0.18603,84.6
female,hispanic,nh_black,bachelors,hs_or_less,0.7984,-0.22512,184.5
female,hispanic,nh_black,bachelors,some_college,0.956,-0.04495,320.5
female,hispanic,nh_black,bachelors,bachelors,1.015,0.01485,326.3
female,hispanic,nh_black,bachelors,graduate,0.8991,-0.10641,100.2
female,hispanic,nh_black,graduate,hs_or_less,0.9898,-0.01021,84.3
female,hispanic,nh_black,graduate,some_college,0.9309,-0.07164,112.8
female,hispanic,nh_black,graduate,bachelors,1.1542,0.14345,173.1
female,hispanic,nh_black,graduate,graduate,0.9275,-0.07528,128.7
female,hispanic,nh_asian,hs_or_less,hs_or_less,0.7446,-0.29488,121.0
female,hispanic,nh_asian,hs_or_less,some_college,1.0351,0.03445,110.9
female,hispanic,nh_asian,hs_or_less,bachelors,0.8383,-0.17642,73.9
female,hispanic,nh_asian,hs_or_less,graduate,0.8742,-0.13446,41.3
female,hispanic,nh_asian,some_college,hs_or_less,1.1314,0.1235,117.1
female,hispanic,nh_asian,some_college,some_college,1.352,0.30158,252.1
female,hispanic,nh_asian,some_college,bachelors,0.8689,-0.14048,126.0
female,hispanic,nh_asian,some_college,graduate,0.7502,-0.28741,49.6
female,hispanic,nh_asian,bachelors,hs_or_less,1.1821,0.16728,47.1
female,hispanic,nh_asian,bachelors,some_college,1.4197,0.35044,117.6
female,hispanic,nh_asian,bachelors,bachelors,1.0322,0.03167,256.1
female,hispanic,nh_asian,bachelors,graduate,0.7941,-0.23057,109.6
