cbsa,cbsa_title,est,published,gap_pct,n_alloc,pass
26820,"Idaho Falls, ID",162783.07171973595,165361.0,-1.558969938657877,7642.232019060747,True
37100,"Oxnard-Thousand Oaks-Ventura, CA",837439.0,837469.0,-0.0035822221479242813,42015.0,True
28700,"Kingsport-Bristol, TN-VA",310502.726904074,310842.0,-0.10914647825132344,17038.624231287755,True
40220,"Roanoke, VA",315079.6172414827,314986.0,0.02972108013775725,14950.060578783576,True
47940,"Waterloo-Cedar Falls, IA",168843.10833604934,168637.0,0.12222011542504657,8300.465928339998,True
11180,"Ames, IA",126687.0,127134.0,-0.35159752701873614,6299.0,True
32580,"McAllen-Edinburg-Mission, TX",891898.0,891977.0,-0.00885673061076687,36567.0,True
47460,"Walla Walla, WA",63449.525927173745,62161.0,2.072884810691181,3411.7092379622395,False
16940,"Cheyenne, WY",101432.0,101060.0,0.36809815950920244,4311.0,True
15940,"Canton-Massillon, OH",400486.0,400372.0,0.028473519626747122,19564.0,True
44140,"Springfield, MA",463411.0,462815.0,0.12877715717943455,21216.0,True
27780,"Johnstown, PA",131333.0,131538.0,-0.15584850005321654,10801.0,True
29540,"Lancaster, PA",558111.0,557931.0,0.032262053909892084,22283.0,True
21140,"Elkhart-Goshen, IN",207186.0,207132.0,0.026070331962226988,8764.0,True
10780,"Alexandria, LA",150677.3548090445,149622.0,0.7053473480133343,9458.526759016757,True
11540,"Appleton, WI",244837.6756820197,245768.0,-0.3785376118861266,10848.972662424163,True
39540,"Racine-Mount Pleasant, WI",197523.0,197532.0,-0.00455622380171314,6218.0,True
14500,"Boulder, CO",329005.3766764754,328961.0,0.0134899506249666,17670.569509786365,True
43900,"Spartanburg, SC",374163.41061958997,374737.0,-0.15306451735751586,18864.126446077516,True
18700,"Corvallis, OR",96113.90427867477,96303.0,-0.19635496435752353,5478.698096647472,True
41540,"Salisbury, MD",132024.47133531485,129736.0,1.763944730309902,6913.893517074285,True
25740,"Helena, MT",93285.89137684577,93906.0,-0.6603503750071652,4887.818614879691,True
19820,"Detroit-Warren-Dearborn, MI",4376678.178246945,4376828.0,-0.003423066957505693,171351.04571693583,True
33220,"Midland, MI",83861.49679245731,83757.0,0.12476186164417763,4435.612774727932,True
45300,"Tampa-St. Petersburg-Clearwater, FL",3304005.0,3304691.0,-0.020758370449763683,154347.0,True
19660,"Deltona-Daytona Beach-Ormond Beach, FL",705871.0,706150.0,-0.039510019117751184,32155.0,True
46300,"Twin Falls, ID",118709.86027643473,118907.0,-0.1657932027258861,5597.2558230654995,True
30300,"Lewiston, ID-WA",64262.81917607058,65164.0,-1.3829427658360731,4760.022558957748,True
31080,"Los Angeles-Long Beach-Anaheim, CA",12973578.0,12974487.0,-0.0070060573493194766,625113.0,True
42200,"Santa Maria-Santa Barbara, CA",444280.0,443701.0,0.1304932826385336,22421.0,True
40060,"Richmond, VA",1338062.6373861374,1341248.0,-0.23749244091045155,59539.414480356056,True
49020,"Winchester, VA-WV",146366.12424637153,146386.0,-0.013577632853188401,6841.352847456779,True
19780,"Des Moines-West Des Moines, IA",730773.1908901524,731120.0,-0.047435319762507304,26254.284845627353,True
30980,"Longview, TX",293076.12496150093,291044.0,0.6982191563821721,15361.227519326983,True
47380,"Waco, TX",302704.63723944663,302045.0,0.21839038535537114,16600.23062328294,True
21340,"El Paso, TX",875037.5649803083,874182.0,0.09787034968785589,36640.83713096589,True
46060,"Tucson, AZ",1061247.3287869967,1060490.0,0.0714131002646568,52640.3273874655,True
44300,"State College, PA",158630.0,158576.0,0.03405307234386036,9138.0,True
30140,"Lebanon, PA",144368.0,144186.0,0.12622584716962812,6280.0,True
26900,"Indianapolis-Carmel-Greenwood, IN",2126607.2152738217,2130055.0,-0.16186364794234298,83701.66751672041,True
21780,"Evansville, IN",270375.0025795975,270494.0,-0.04399262845108452,13953.44639665356,True
21060,"Elizabethtown, KY",127057.94182734271,127049.0,0.007038093446398265,5838.519074949474,True
35380,"New Orleans-Metairie, LA",980784.0,981662.0,-0.08944015353553464,45754.0,True
28450,"Kenosha, WI",168471.0,168438.0,0.01959177857728066,4937.0,True
44180,"Springfield, MO",487462.510511355,486785.0,0.13918064676500075,21323.06071316984,True
48620,"Wichita, KS",651962.5348860289,652622.0,-0.10104855704698118,27558.862404302014,True
45820,"Topeka, KS",231296.72621998907,232468.0,-0.5038430149572981,12360.946988120199,True
25940,"Hilton Head Island-Bluffton-Port Royal, SC",229821.5997705984,227455.0,1.0404694425703565,10118.088315405672,True
27180,"Jackson, TN",180944.03884743317,181719.0,-0.42646126853374144,10141.313404594974,True
30340,"Lewiston-Auburn, ME",113270.0,113423.0,-0.1348932756142934,4258.0,True
41420,"Salem, OR",439541.037447089,438906.0,0.14468643561240452,20382.736551153972,True
39660,"Rapid City, SD",153128.59528504947,152950.0,0.11676710366097745,5612.347937164498,True
20100,"Dover, DE",187628.0,187604.0,0.01279290420246903,7772.0,True
30700,"Lincoln, NE",345108.9538361136,344337.0,0.22418556127097058,13693.689981800004,True
33540,"Missoula, MT",126038.47980806818,125631.0,0.32434654509490446,5685.826844111292,True
12220,"Auburn-Opelika, AL",199452.44009667248,199825.0,-0.18644308936695667,7887.02870854045,True
